"sku","name","rial","toman","stock","status"
"sku","name","rial","toman","stock","status"
"00608258",-1,"کاسه سرو ایکیا مدل OFTAST سبز ملایم 23 سانتی‌متر","",""
"20608262",-1,"بشقاب کناری ایکیا مدل OFTAST سبز ملایم 19 سانتی‌متر","",""
"40609492",-1,"کاسه ایکیا مدل OFTAST سبز ملایم 15 سانتی‌متر","",""
"10608253",-1,"بشقاب ایکیا مدل OFTAST سبز ملایم 25 سانتی‌متر","",""
"40610363",-1,"پادری حمام ایکیا مدل TOFTBO، خاکستری تیره-سفید/ ملانژ، اندازه 120*60 سانتی‌متر","",""
"80610276","پادری حمام ایکیا مدل TOFTBO، صورتی، اندازه ۵۰x۸۰ سانتی‌متر",20,30000000,0,"success"
"20610279","پادری حمام ایکیا مدل TOFTBO، خاکستری روشن- سفید/ ملانژ، اندازه ۵۰x۸۰ سانتی‌متر",20,30000000,164,"success"
"40610278","پادری حمام ایکیا مدل TOFTBO، آبی روشن، اندازه ۵۰x۸۰ سانتی‌متر",20,30000000,0,"success"
"60610263","پادری حمام ایکیا مدل TOFTBO، بژ، اندازه ۵۰x۸۰ سانتی‌متر",20,30000000,149,"success"
"00610275","پادری حمام ایکیا مدل TOFTBO، زغالی، اندازه ۵۰x۸۰ سانتی‌متر",20,30000000,404,"success"
"80611855",-1,"پادری حمام ایکیا مدل TOFTBO، خاکستری روشن-سفید/ملانژ، اندازه ۴۰x۶۰ سانتی‌متر","",""
"70610291","پادری ایکیا مدل TOFTBO، خاکستری-سفید/ ملانژ، اندازه ۵۵x۶۰ سانتی‌متر",20,30000000,0,"success"
"70610267","پادری ایکیا مدل TOFTBO، بژ، اندازه ۵۵x۶۰ سانتی‌متر",20,30000000,0,"success"
"20495316",-1,"پادری ایکیا مدل TOFTBO، بژ تیره، اندازه ۵۵x۶۰ سانتی‌متر","",""
"20600850","گیاه مصنوعی گلدانی ایکیا مدل FEJKA، رنگ نعناعی، قطر ۹ سانتی‌متر",0,0,539,"success"
"10614225","گیاه مصنوعی آویزی مدل FEJKA، طرح هویا، قطر ۹ سانتی‌متر",10,15000000,0,"success"
"50600863","گیاه مصنوعی گلدانی ایکیا مدل FEJKA، کالاتیا، قطر ۱۲ سانتی‌متر",20,30000000,0,"success"
"00600870","گیاه مصنوعی گلدانی ایکیا مدل FEJKA، آلوکاسیا، قطر ۱۲ سانتی‌متر",20,30000000,0,"success"
"90606090","نظم دهنده دیواری ایکیا مدل OBONAS پایه مکشی، خاکستری-بژ",20,30000000,0,"success"
"80606095","قلاب سه‌گانه دیواری ایکیا مدل OBONAS، پایه مکشی، خاکستری-بژ، ابعاد ۷x۱۱ سانتی‌متر",10,15000000,86,"success"
"40606101","شلف دیواری ایکیا مدل OBONAS، پایه مکشی، خاکستری-بژ، ۲۸ سانتی‌متر",20,30000000,2,"success"
"40600750","کاسه ایکیا مدل GLADELIG، خاکستری، قطر ۱۴ سانتی‌متر",20,30000000,88,"success"
"10597018","کاسه ایکیا مدل GLADELIG، خاکستری تیره، قطر ۱۴ سانتی‌متر",20,30000000,135,"success"
"40600712","کاسه ایکیا مدل GLADELIG، آبی، قطر ۱۴ سانتی‌متر",20,30000000,76,"success"
"00601469",-1,"گلدان گیاه مصنوعی ایکیا مدل FEJKA، ست ۳ عددی، قطر ۶ سانتی‌متر","",""
"90609932","حوله بزرگ حمام ایکیا مدل VAGSJON، صورتی، ۱۰۰x۱۵۰ سانتی‌متر",40,60000000,0,"success"
"50604880","ماگ ایکیا مدل FARGKLAR، صورتی ملایم، ظرفیت ۴۲۰ میلی‌لیتر",10,15000000,0,"success"
"40580479","قاشق سرو ماکارونی ایکیا مدل STRALFENA، چوب توس، 30 سانتی‌متر",0,0,78,"success"
"20603288","قاشق آشپزی ایکیا مدل STRALFENA، چوب توس، ۲۹ سانتی‌متر",0,0,412,"success"
"70609933","حوله دست ایکیا مدل VAGSJON، صورتی، ۴۰x۷۰ سانتی‌متر",10,15000000,17,"success"
"30609930","حوله حمام ایکیا مدل VAGSJON، صورتی، ۷۰x۱۴۰ سانتی‌متر",20,30000000,2,"success"
"30610542","حوله حمام ایکیا مدل VAGSJON، نارنجی-قرمز، ۷۰x۱۴۰ سانتی‌متر",20,30000000,23,"success"
"30573318","نگهدارنده به همراه ۳ تخته برش ایکیا مدل GUMMIHAJ، رنگ‌های ترکیبی",50,80000000,0,"success"
"70600720","بشقاب کناری ایکیا مدل GLADELIG، آبی، ۲۰ سانتی‌متر",20,30000000,197,"success"
"00596991","بشقاب کناری ایکیا مدل GLADELIG، خاکستری تیره، ۲۰ سانتی‌متر",20,30000000,180,"success"
"00600752","بشقاب کناری ایکیا مدل GLADELIG، خاکستری، ۲۰ سانتی‌متر",20,30000000,125,"success"
"30600717","دیس کوچک ایکیا مدل GLADELIG آبی، ۲۰x۱۳ سانتی‌متر",20,30000000,164,"success"
"70600758","دیس کوچک ایکیا مدل GLADELIG خاکستری، ۲۰x۱۳ سانتی‌متر",20,30000000,51,"success"
"60596709","ظرف ساندویچ درب دار ایکیا مدل PRUTA، یاسی/ سبز، ۲۲x۱۴x۵ سانتی‌متر",10,15000000,0,"success"
"70600348",-1,"حلقه گل مصنوعی ایکیا مدل HOSTAGILLE، رنگ‌های ترکیبی، ۶۰ سانتی‌متر","",""
"30538042","گل مصنوعی ایکیا مدل SMYCKA، مدل ادریسی/ صورتی روشن، ۴۵ سانتی‌متر",10,15000000,151,"success"
"40581153","تابه ۲۴ سانتی‌متری ایکیا مدل TAGGHAJ با روکش نچسب، مشکی",20,30000000,22,"success"
"50608265",-1,"کاسه ایکیا مدل OFTAST، سفید و مشکی با طرح نقطه‌ای، ۱۵ سانتی‌متر","",""
"30608247",-1,"کاسه ایکیا مدل OFTAST، سبز روشن با طرح نقطه‌ای، ۱۵ سانتی‌متر","",""
"00597542",-1,"شمع معطر در لیوان ایکیا مدل HOSTAGILLE ، رایحه کدو تنبل ادویه‌ای/قهوه‌ای، ۲۰ ساعته","",""
"90605967","قاشق قهوه ایکیا مدل TILLAGD، رنگ برنجی، ۱۲ سانتی‌متر",30,45000000,66,"success"
"10605947","ست ۴ تایی کارد پنیر ایکیا مدل TILLAGD، رنگ برنجی",80,120000000,59,"success"
"20605961","ست پذیرایی ۲ تکه ایکیا مدل  TILLAGD، رنگ برنجی",80,120000000,16,"success"
"79575212",-1,"ترکیب نظم‌ دهنده با جعبه ها ایکیا مدل TROFAST، چوب کاج، سفید، ۴۴x۳۰x۹۱ سانتی‌متر","",""
"89575443",-1,"ترکیب نظم‌ دهنده با جعبه ها ایکیا مدل TROFAST، چوب کاج، قرمز/ سفید، ۴۴x۳۰x۹۱ سانتی‌متر","",""
"59575430",-1,"ترکیب نظم‌ دهنده با جعبه ها ایکیا مدل TROFAST، چوب کاج، نارنجی ملایم/ سبز روشن، ۴۴x۳۰x۹۱ سانتی‌متر","",""
"19575432",-1,"ترکیب نظم‌ دهنده با جعبه ها ایکیا مدل TROFAST، چوب کاج، خاکستری/ سبز ملایم، ۴۴x۳۰x۹۱ سانتی‌متر","",""
"59575208",-1,"ترکیب نظم‌ دهنده با جعبه ها ایکیا مدل TROFAST، چوب کاج، سفید/ سبز روشن، ۴۴x۳۰x۹۱ سانتی‌متر","",""
"79575434",-1,"ترکیب نظم‌ دهنده با جعبه ها ایکیا مدل TROFAST، چوب کاج، نارنجی ملایم/ خاکستری، ۴۴x۳۰x۹۱ سانتی‌متر","",""
"69573280",-1,"ترکیب نظم‌ دهنده با جعبه/سینی ایکیا مدل TROFAST، چوب کاج، سفید، ۳۲x۴۴x۵۲ سانتی‌متر","",""
"29602010",-1,"ترکیب نظم‌ دهنده با جعبه/سینی ایکیا مدل TROFAST، چوب کاج، سفید/ یاسی، ۳۲x۴۴x۵۲ سانتی‌متر","",""
"69602013",-1,"ترکیب نظم‌ دهنده با جعبه/سینی ایکیا مدل TROFAST، چوب کاج، سفید/ آبی ملایم، ۳۲x۴۴x۵۲ سانتی‌متر","",""
"29573300",-1,"ترکیب نظم‌ دهنده با جعبه/سینی ایکیا مدل TROFAST، چوب کاج، سفید/خاکستری، ۳۲x۴۴x۵۲ سانتی‌متر","",""
"29575436",-1,"ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ سفید، ۴۴x۳۰x۹۱ سانتی‌متر","",""
"89575438",-1,"ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ قرمز، ۴۴x۳۰x۹۱ سانتی‌متر","",""
"99606707",-1,"ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ چند رنگ، ۴۴x۳۰x۹۱ سانتی‌متر","",""
"69606704",-1,"ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ یاسی، ۴۴x۳۰x۹۱ سانتی‌متر","",""
"29606701",-1,"ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ آبی ملایم، ۴۴x۳۰x۹۱ سانتی‌متر","",""
"29575441",-1,"ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ سبز روشن، ۴۴x۳۰x۹۱ سانتی‌متر","",""
"39533356","نظم‌دهنده دیواری ایکیا مدل TROFAST، چوب کاج / خاکستری تیره، ۹۳x۲۱x۳۰ سانتی‌متر",320,528000000,0,"success"
"19533357",-1,"نظم‌دهنده دیواری ایکیا مدل TROFAST، چوب کاج / آبی خاکستری، ۹۳x۲۱x۳۰ سانتی‌متر","",""
"39573408","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ سفید، ۹۴x۴۴x۹۱ سانتی‌متر",560,924000000,5,"success"
"49574327","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ قرمز، ۹۴x۴۴x۹۱ سانتی‌متر",560,924000000,0,"success"
"89573415","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ یاسی، ۹۴x۴۴x۹۱ سانتی‌متر",560,924000000,0,"success"
"59573412","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ آبی ملایم، ۹۴x۴۴x۹۱ سانتی‌متر",560,924000000,0,"success"
"59573600",-1,"ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ خاکستری، ۹۴x۴۴x۹۱ سانتی‌متر","",""
"99573467","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ سبز روشن، ۹۴x۴۴x۹۱ سانتی‌متر",560,924000000,0,"success"
"49574332","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ سفید/ قرمز، ۹۴x۴۴x۹۱ سانتی‌متر",560,924000000,0,"success"
"19575489","نظم ‌دهنده دیواری ایکیا مدل TROFAST، چوب کاج /سفید، ۹۳x۲۱x۳۰ سانتی‌متر",270,445500000,0,"success"
"39574865","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ سفید، ۹۳x۴۴x۵۲ سانتی‌متر",460,759000000,11,"success"
"79574892",-1,"ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ سفید/ خاکستری، ۹۳x۴۴x۵۲ سانتی‌متر","",""
"59574888","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ سفید/ سبز روشن، ۹۳x۴۴x۵۲ سانتی‌متر",460,759000000,0,"success"
"49574898","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ نارنجی ملایم/ قرمز، ۹۳x۴۴x۵۲ سانتی‌متر",460,759000000,0,"success"
"89574900",-1,"ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ نارنجی ملایم/ خاکستری، ۹۳x۴۴x۵۲ سانتی‌متر","",""
"09574895","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ نارنجی ملایم/ سبز روشن، ۹۳x۴۴x۵۲ سانتی‌متر",460,759000000,0,"success"
"69574939",-1,"ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ سبز ملایم/ خاکستری، ۹۳x۴۴x۵۲ سانتی‌متر","",""
"09574918","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ سبز ملایم/ سبز روشن، ۹۳x۴۴x۵۲ سانتی‌متر",460,759000000,0,"success"
"19533277",-1,"ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ خاکستری – آبی/ خاکستری تیره، ۹۳x۴۴x۵۲ سانتی‌متر","",""
"19533258",-1,"ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST چوب کاج/ قرمز ملایم، ۹۳x۴۴x۵۲ سانتی‌متر","",""
"19574475","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST سفید/ سبز ملایم/ سفید، ۹۹x۴۴x۵۶ سانتی‌متر",360,594000000,0,"success"
"39574728","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST سفید/ سبز ملایم/ قرمز، ۹۹x۴۴x۵۶ سانتی‌متر",360,594000000,0,"success"
"19574480","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST سفید/ سبز ملایم/ یاسی، ۹۹x۴۴x۵۶ سانتی‌متر",360,594000000,0,"success"
"79574477","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST سفید/ سبز ملایم/ آبی ملایم، ۹۹x۴۴x۵۶ سانتی‌متر",360,594000000,0,"success"
"99574730",-1,"ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST سفید/ سبز ملایم/ خاکستری، ۹۹x۴۴x۵۶ سانتی‌متر","",""
"79574482","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST سفید/ سبز ملایم/ سبز روشن، ۹۹x۴۴x۵۶ سانتی‌متر",360,594000000,0,"success"
"59574459","ترکیب نظم‌ دهنده با جعبه‌ ایکیا مدل TROFAST سفید، ۹۹x۴۴x۵۶ سانتی‌متر",360,594000000,11,"success"
"90595794",-1,"گلدان ایکیا مدل HONUNGSPALM صورتی، 15 سانتی‌متر","",""
"00595798",-1,"گلدان ایکیا مدل HONUNGSPALM خاکستری/ بژ، 15 سانتی‌متر","",""
"60595795",-1,"گلدان ایکیا مدل HONUNGSPALM سبز، ۱۹ سانتی‌متر","",""
"30576246","آباژور رومیزی ایکیا مدل ASKMULLER، قابل تنظیم/ خاکستری روشن، ۲۴ سانتی‌متر",90,135000000,10,"success"
"50576231",-1,"آباژور رومیزی ایکیا مدل ASKMULLER، قابل تنظیم/ صورتی کم‌رنگ/قرمز، ۲۴ سانتی‌متر","",""
"90585950","لوستر آویز ایکیا مدل  STOCKHOLM 2025، شیشه‌ای/برنجی، 54 سانتی‌متر",450,742500000,0,"success"
"90585988","لوستر آویز ایکیا مدل  STOCKHOLM 2025 سفید پارچه‌ای/برنجی، ۵۰ سانتی‌متر",250,412500000,0,"success"
"50586305","لوستر آویز ایکیا مدل  STOCKHOLM 2025، شیشه‌ای/برنجی، ۳۸ سانتی‌متر",390,643500000,1,"success"
"90594006","آینه دیواری ایکیا مدل EKFANN با نور یکپارچه و قابل تنظیم/ مشکی",120,192000000,44,"success"
"30540016",-1,"آباژور ایستاده ایکیا مدل KLOVING زغالی","",""
"80561940","آباژور ایستاده/مطالعه ایکیا مدل  RODFLIK بژ روشن",180,297000000,13,"success"
"80563576","آباژور ایستاده/مطالعه ایکیا مدل  RODFLIK سبز خاکستری",180,297000000,12,"success"
"70559971","آباژور رومیزی ایکیا مدل FLYGHOJD، نیکل اندود/ سفید، ۵۴ سانتی‌متر",90,144000000,0,"success"
"90524457","آباژور رومیزی ایکیا مدل FLYGHOJD، برنجی/بژ، ۵۴ سانتی‌متر",90,144000000,0,"success"
"00568224","آباژور رومیزی ایکیا HOGVIND بدنه نیکل‌اندود و شیشه خاکستری",150,240000000,29,"success"
"70585611",-1,"آباژور رومیزی ایکیا BLASVERK  قرمز","",""
